x1,x2,target
-1.5990018076042347,-1.33387715726921,0
-0.0772313816541155,1.3416245810965317,1
0.4360455718955155,1.1584714510333125,1
-0.4675440815853235,0.4097057129746612,1
-0.1324919491645698,1.4054408615345817,1
-1.7093215773009944,-1.603740394468076,0
-0.0813177948369218,0.4690372328453855,1
1.6392586751858231,-0.407543523087224,1
1.0513601330212934,0.8479719794393988,1
0.7421718154850359,0.7703697871927608,1
-1.3842068882454022,1.4389295088532992,1
1.378942044974834,1.3900063803408556,1
1.3603515639209294,0.1440941632550028,1
-0.9636867274828884,1.4769389639901211,1
0.3154765164916717,-0.1631868621460024,0
-1.7091557616796866,0.7470262466612031,1
-1.6621216559442142,-0.1022076588277126,0
-0.4723011472459708,1.363960095873272,1
-1.4280232846401404,-1.1999784937284304,0
0.9271346952144652,1.0230008111963766,1
0.9459628116553056,0.9462040611964654,1
-0.5120045833762179,0.6405646129613501,1
-0.7183362219813519,-1.3300358512465484,0
-1.1972381345959082,0.3435074941517479,0
-1.3289919494647706,1.1816013436154866,1
0.6376679686355359,-1.0453631299019397,0
0.4962964668157344,1.6618736874158997,1
-1.5818019201619973,-0.5985745268172215,0
-0.1799231783297991,-1.1278313486073217,0
-0.1535719770775294,0.2571933461822074,1
0.9572926406872184,-1.60046507878336,0
0.3600506667749308,-0.3688679196624758,0
0.1846020760666508,1.4017045791200784,1
1.7441445173552883,-0.146371380606316,1
-0.5296299370310126,-1.6268408960703915,0
1.1833842970963715,0.3376703466095709,1
-1.387352906031592,-1.0415826057923443,0
-0.3655216797277394,-0.6589218795453833,1
-1.376097385768405,0.8517631763391958,1
-0.7835294522254185,-0.3611497134309433,1
-1.670554692730187,-0.8687767960154426,0
-0.5567883058262497,-1.1441196100653366,0
0.8631922886289696,-1.8484614314398335,0
1.367530329168192,0.8919205825066421,1
1.0980985787511346,-0.2205650729917649,1
0.3486878591244489,-0.8406823237355249,0
0.5251615058093673,-1.662213155951373,0
-0.5623488265488474,0.7188322287608572,1
-1.0500679561857384,1.313810166920341,1
-0.3438179137803152,-0.8027352301781201,1
0.7927889731117409,-0.2932161496766168,0
-1.5748767457932875,1.5505512907354668,1
-1.8424112152498564,-0.7321547212116464,0
1.0553564778493387,-0.5445679088077534,0
-0.8137322747722886,-0.185148319602174,1
0.7140041279237832,-0.6614120927800605,0
1.5525407378600788,1.479120100191326,1
-0.3518222346405278,1.2322670611896156,1
1.084520327693999,-1.5119891835710346,0
1.0494572065222536,1.3236725187594405,1
0.5351439452425361,1.1331873183652306,1
0.9923346128966246,-0.6849477355788882,1
0.5036560669045037,0.4561099323016781,0
1.4924974014704235,-1.1275401826747218,0
-0.4743005967826165,-0.7689522342663411,1
0.7894572923488574,0.4215823965973593,1
1.6665344489567075,0.0023098045326029,1
-0.5011779651283188,0.6181977275661337,1
0.5489559314412158,0.1847324246153066,0
-0.7358135292866778,-0.0560011357267593,1
-0.2002260757275342,-0.0179614829654273,1
-1.5505601090422023,0.5890428821059049,0
-1.4687063053620275,1.4383764583491998,1
0.7249761509647897,-1.036345871980793,0
-0.0403588240671193,1.157590948152399,1
0.5746759937049084,-0.7514289385747503,0
-0.2293992278940081,-0.6032218181544341,1
-0.2934071376408236,1.5368921510660043,1
1.0719644547579603,1.0070631518669415,1
0.8964699404641525,0.1027791078224249,1
1.2992268263935884,0.2999997268350476,1
0.3181319254866284,-0.4744327987858613,0
0.7526181860634996,-0.3667605459750055,0
-1.1724567236524028,1.0001031409153005,1
0.9525012709808616,-1.133343454430896,0
-0.6320244695444496,-1.4776315938728757,0
-0.3055110385954756,0.5066670800213572,1
-0.5703282735437075,-0.56656874920052,1
0.448025167899134,-0.992765875127493,0
0.6647907505241418,-1.0274151093602202,0
0.1194054130601633,-1.446147823332346,0
-0.5982681348165461,-0.2692064994778216,1
-0.926396756140164,0.5570418394800423,1
1.064193446101224,1.0141178983448256,1
-0.1224951374484948,-1.5342710926806056,0
-1.3464181799585293,-0.8275956137174345,0
-0.676788859070071,-1.4165944849360392,0
-1.633578395214853,-0.3723857284425453,0
-0.4752028729568256,-1.7226987880709628,0
0.9021219538041642,0.7123300629852316,1
1.5777936584579562,0.1870730541834527,1
0.2568986243397398,1.048691063518686,1
-0.912664145432013,1.241602357586831,1
0.2880164951512651,1.4266262903268558,1
0.5880597594244884,-0.8956018888840126,0
0.9241680091324668,-1.428129615175464,0
0.0960929575525048,-0.5652861981768207,0
1.4669751789167893,1.0790695144973974,1
-0.0435019591967269,1.3148596622883169,1
-0.6278198887304307,0.3112525614879656,1
0.1728219921697534,-0.3346286290565736,0
1.3515974280826435,0.2612606741100577,1
0.888738779367288,-0.8775452511899478,0
-0.1469496692634436,-1.4530525043801572,0
0.0512107013547795,-1.6608044380864553,0
0.4133208505210163,-1.6278069630333585,0
-0.4853666272240127,1.413017532670386,1
0.2842460869321081,0.3276978248183873,0
1.5110170632431597,1.0318528883253306,1
1.0573536145461473,0.0484219517915105,1
-1.3906175984710896,-1.4687545323589548,0
-0.1044426093658073,0.7937097785496855,1
-0.6844095239965186,-0.3626719988244362,1
1.3038992229713893,0.1229428133050855,1
-0.6460182188253788,1.3130014800387535,1
1.6740098400520322,-1.823110985485756,0
-1.0601296323766471,1.4211812704425284,1
-0.3447959012190191,-1.1857312659699075,0
1.688456166015864,-1.2767227830254588,0
0.6010569412080601,-0.8042300090163867,0
1.620285026276961,1.0927143110408193,1
0.0862436031753839,-0.8663172469373613,0
-0.6335422673170152,-1.4385903570221483,0
0.4986616997697591,1.0225348256949855,1
0.1186264835039039,0.7414647166762721,1
-1.281252776029414,0.9796268098163332,1
-1.3869037616116848,1.3228591376024703,1
1.25990306415014,-0.5331314234548519,1
1.4331398917869826,1.09688504243512,1
1.5390212637756309,-0.1281287278620602,1
-0.4550255183505883,-0.1867274726814089,1
-1.398520919868813,-1.5831467658899587,0
0.2219259698126919,1.2467608038796942,1
0.7631409343683736,0.4025562112394231,1
0.5041741267092213,-0.3680496107693027,0
-1.5029670643771569,-1.5661156068297124,0
-0.9529767497095152,-0.7966172886570507,0
0.8581068086087658,-0.3804728049694563,0
-1.5557109767629935,0.2746628804633124,0
1.2092234146885126,1.0507749474157275,1
-0.9505682703968816,-0.7239481373290663,0
-1.859167529343612,-1.3714506654616103,0
1.653058742503051,1.1929034890845014,1
0.9809957825667852,-1.0587499170574075,0
-0.2668257050821873,1.1551901331385612,1
-0.0803642661901149,0.5700278693835588,1
-0.463067515529756,-1.0414830905653731,0
-1.4200097741051292,-1.4596854834864004,0
0.4908425355824238,-0.8836543992019025,0
-0.7823473544697434,0.949377762706726,1
0.3799762504043275,1.5966214310765678,1
1.3130583502917104,0.3184906738812847,1
-0.8252996322409001,0.915885969726006,1
-1.6659332743262816,0.3523189962850461,0
1.4489631408884909,1.2974268233427189,1
-1.65012104150828,-0.0329662476469792,0
1.3623291011182457,0.7558216134095335,1
0.6600372021434346,-1.3363652125350622,0
1.3860755078129046,-1.1926414652329451,0
0.9336748526038782,-1.538376439569589,0
-0.9734127609143636,1.1225404392485192,1
-1.1855794341477712,-0.196224429027707,0
1.5276193188452745,-1.1501316392512766,0
-0.6678848969674758,1.2642136104683976,1
0.9119334501500876,0.0748404141501813,1
-1.1721733688266365,-1.2527177774661742,0
-0.5597627796650503,-1.6091846218483588,0
0.4939403556716768,-1.4383884824655584,0
0.7604615114042961,-0.4707397289798138,0
1.2904443494550213,1.3849777648221024,1
-0.538644206485425,0.9301828788595448,1
-0.6280165482200941,0.1280799700259934,1
-1.6062352696649718,-0.4371882453984445,0
-0.2113299693653027,1.0347896878826517,1
-1.4353781820282308,0.9627895773702596,1
0.2898998375601974,-0.2544655992348521,0
0.2158837353697328,1.12451838052561,1
0.2325549310361622,-0.4974287015709335,0
0.4739226975916521,-0.0206553840466914,0
1.508843921671409,-1.062583186524256,0
-0.5521437643554747,-1.309621450707274,0
-1.272978512524694,1.2859614021115122,1
-0.9431640467764092,0.3067071893538532,1
0.94384104735477,0.489161299936736,1
-1.085980070677515,1.2584576059582326,1
0.7276859537293721,0.7427939544216791,1
1.6861252796583563,-0.3769155126596006,1
0.3807516702575697,-0.710272537132371,0
-1.201509393680373,-0.0739964712029808,0
0.4186452014192626,1.300391398917509,1
-0.5386942328343379,1.658253732856433,1
1.5724615898360197,1.6432083184391175,1
-0.9316414979005616,-0.5760587796644088,0
-0.559230518630029,0.3118441508592205,1
-0.217463306864807,-1.500995432661987,0
-1.0787914792060556,0.8194138918932848,1
-0.4214588731892891,-1.2561373467113577,0
0.5442049529634894,-1.466975229837237,0
-0.081969727969461,-0.5653806442010406,0
-1.634734119249195,-1.3525437923002674,0
-0.2896159171226556,-1.411676050369729,0
-0.4004201075693471,-1.394299525811797,0
-1.6113764833238997,-1.064368408083577,0
-0.927237871537686,1.369735780294436,1
1.5901994271033846,-1.5262465693204263,0
1.1632322041935774,-1.834939213223985,0
1.6447803970130863,-0.7116691170235925,0
0.8055626417031422,1.264899575267772,1
-0.11118075074645,1.17660398689544,1
1.2552483311873972,-0.8237451537981085,0
-0.5764019145698737,-1.757547291960026,0
0.0549330100312608,-0.8281950424362796,0
-0.4176980646763457,1.5806149705934622,1
-0.8199086179651477,-0.0993930919565595,1
0.6725590816605571,-0.9855004712264616,0
-0.6769234072317248,1.0851602906091704,1
-0.4603091941649244,1.5398108628808986,1
-0.2807983508043857,0.8771634449296671,1
-0.7530439345307334,0.8138173301444123,1
1.1515163614204065,-0.369351979964872,1
0.0989645367991027,-1.5294962410916273,0
-1.5801143652710488,-1.5401689334472335,0
0.0017253212552614,1.3359447960032031,1
0.8649816638261766,-1.149421535211693,0
-0.0260963046793985,-0.4871611351795185,0
-0.5459697919247055,-0.3126267267570786,1
1.0959841705289677,0.526778722240391,1
-1.1108525911386349,-1.6115349687699274,0
-0.8804760333321077,-1.4556077921273085,0
-0.1482427495719761,-1.0533273447315037,0
1.207561512543151,-0.0239889565473111,1
-1.500219774927232,-0.5160582376909891,0
-0.4888043691600189,1.6632860473200153,1
0.0350195209846797,-0.1113038509983855,0
0.522184886470641,1.323921325425221,1
-1.2269026702170815,-1.2305473966647948,0
0.636932994361702,-1.6919823821106994,0
0.1223795183225806,1.0484508085039754,1
-0.2561199214733446,-1.5892833470080152,0
-0.8688926806795986,0.1182098234475024,1
1.280663311141922,0.2531851849977926,1
1.6892635763303914,-1.0890086140474915,0
-1.1232269161428632,1.3128227823794938,1
-1.104284343501797,1.1190037656439729,1
0.3636071244651474,-0.2637947744427612,0
0.7004759832653817,-0.982790894268766,0
1.1820823525873292,-1.036673920643248,0
-0.7167260256455675,1.4307191161236503,1
-1.0110793690872422,-0.1823010519372274,0
-1.5236821546206532,0.5222399684394797,0
-0.4494146282901293,-1.4086647467877813,0
0.1647934409628523,0.1825030576729912,0
1.4164352595851066,1.8224512950525305,1
-1.4230038554129798,1.424174072329884,1
-1.4668040618014846,-0.4994436283234196,0
0.3544215351960829,-0.8144863927895879,0
0.4010658392124896,0.1864907187325492,0
-1.29885666537514,0.2246736743197013,0
-1.8159053304954775,-1.3968428117501892,0
0.3387689759847261,0.5627726064393097,0
-0.7098478264459418,1.770144419922514,1
-0.6744558242484157,-1.1923871995074424,0
0.6687547329408134,-0.5727084465507557,0
-1.2523765890534078,0.0224177990208914,0
0.2325511982399654,1.1867522853047916,1
-1.248777339019419,-1.0817696007772994,0
